央视高清,#genre#
CHC高清电影,http://125.210.152.18:9090/live/CHCGQDY.m3u8
影视1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视1,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视2,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
影视4,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226754/index.m3u8
影视5,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视5,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视6,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8
欢笑剧场4K,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
4K花园 4K超高清,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
FOX犯罪電影,http://198.16.106.62:8278/streams/d/foxcrime_zero/playlist.m3u8
FOX家庭電影,http://198.16.106.62:8278/streams/d/foxfamily_zero/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
北京IPTV,http://hy.tushepy.com/pls/huya.php?id=11342412
北京IPTV+4K,http://hy.tushepy.com/pls/huya.php?id=23749096
北京IPTV+4K,http://hy.tushepy.com/pls/huya.php?id=21059574
北京IPTV+4K,http://hy.tushepy.com/pls/huya.php?id=24884368
北京IPTV+4K,http://hy.tushepy.com/pls/huya.php?id=11342396
北京IPTV+4K,http://hy.tushepy.com/pls/huya.php?id=24357459
C+-影视,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/01.m3u8
天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映频道,http://50.7.161.82:8277/streams/d/celestial_pye/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
HBO-综合,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
HBO-原创,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8
TVN-亚洲,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
Astro-爱奇艺,http://50.7.161.82:8278/streams/d/iqiyi_pye/playlist.m3u8
OHK,http://50.7.161.82:8277/streams/d/ohk_pye/playlist.m3u8
OHK,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Disney Channel ,http://51.79.82.231:8080/US_DISNEY_CHANNEL_EAST_USA/video.m3u8
轮播,#genre#
电影1_斗鱼,http://dyscdnali1.douyucdn.cn/live/52787r8ZChaEsamQ.flv?uuid=
电影2_斗鱼,http://dyscdnali1.douyucdn.cn/live/7254536riuyQHxAL.flv?uuid=
电影3_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
电影4_斗鱼,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
电影5_斗鱼,http://dyscdnali1.douyucdn.cn/live/2519292r5XMjcUiA.flv?uuid=
电影6_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
电影7_斗鱼,http://dyscdnali1.douyucdn.cn/live/747764rfA3HOpaVl.flv?uuid=
电影8_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
电影9_斗鱼,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
电影10_斗鱼,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
电影11_斗鱼,http://dyscdnali1.douyucdn.cn/live/315457rlhQDSs2yk.flv?uuid=
电影12_斗鱼,http://dyscdnali1.douyucdn.cn/live/248753rn5NROcDXx.flv?uuid=
电影13_斗鱼,http://dyscdnali1.douyucdn.cn/live/5423rDxsQdS0MAmk.flv?uuid=
电影14_斗鱼,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=
电影15_斗鱼,http://dyscdnali1.douyucdn.cn/live/323876reFBNcAGH9.flv?uuid=
电影16_斗鱼,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
港产搞笑恐怖_虎牙,http://txdirect.flv.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.flv?wsSecret=10c25c881545a056d3de5a559e8c8071&wsTime=610fc9fb&uid=0&seqid=16283382850841686&ctype=tars_mobile&ver=1&t=103
喜剧_虎牙,http://tx.flv.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.flv?wsSecret=d1d1c8e148a6f1dbbb7af05cd7015b2b&wsTime=610fca03&uid=0&seqid=16283382852626938&ctype=tars_mobile&ver=1&t=103
贺岁档_虎牙,http://tx.flv.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.flv?wsSecret=e90fe976cd90f3f234fa9f5069816022&wsTime=610fca0c&uid=0&seqid=16283382854661464&ctype=tars_mobile&ver=1&t=103
女神系列_虎牙,http://tx.flv.huya.com/huyalive/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1-imgplus.flv?wsSecret=6d943461d160d33adefb77872da6b670&wsTime=610fca0d&uid=0&seqid=16283382858624148&ctype=tars_mobile&ver=1&t=103
港片女神_虎牙,http://tx.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?wsSecret=1b3310079c33269478f4dbca0154932c&wsTime=610fca0d&uid=0&seqid=16283382862204492&ctype=tars_mobile&ver=1&t=103
电影2_企鹅,http://3954-out.liveplay.myqcloud.com/live/3954_382971876.flv?bizid=3954&txSecret=b07b24f4db52117d9fea1faa401b4cd4&txTime=61173145
僵尸恐怖_企鹅,http://3954-out.liveplay.myqcloud.com/live/3954_363783415.flv?bizid=3954&txSecret=d1b00152646542532515837b57c15640&txTime=6117328f
电影解说,#genre#
相声小品1_虎牙,http://tx.flv.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.flv?wsSecret=a1e2b7545a0703b2f05fe9421363b8e9&wsTime=610fc9d9&uid=0&seqid=16283382379515396&ctype=tars_mobile&ver=1&t=103
奥雷解说_斗鱼,http://dyscdnali1.douyucdn.cn/live/1224356rX5eJV8K8.flv?uuid=
阿斗解说_虎牙,http://tx.flv.huya.com/src/94525224-2583571962-11096357083652554752-3503038830-10057-A-0-1-imgplus.flv?wsSecret=c49aa68ba1141f62cdde427b291c5c50&wsTime=610fc9c9&uid=0&seqid=16283382424351512&ctype=tars_mobile&ver=1&t=103
扁豆看电影解说_虎牙,http://tx.flv.huya.com/src/94525224-2703099090-11609722189397360640-4587890396-10057-A-0-1.flv?wsSecret=b7a02362e4a02d6a4f7a1481188e5f01&wsTime=610fc9d1&uid=0&seqid=16283382426615422&ctype=tars_mobile&ver=1&t=103
科幻战舰解说_斗鱼,http://dyscdnali1.douyucdn.cn/live/8772060rjHC7cwIc.flv?uuid=
科幻梦工场解说_虎牙,http://tx.flv.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus.flv?wsSecret=4c2c7f6881d2c24270fd135dfd8cdb17&wsTime=610fc9e5&uid=0&seqid=16283382462978604&ctype=tars_mobile&ver=1&t=103
电影最TOP解说_虎牙,http://txdirect.flv.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1.flv?wsSecret=6a55df3c4e98abb507cc02bf8f2ba378&wsTime=610fc9e6&uid=0&seqid=16283382466868202&ctype=tars_mobile&ver=1&t=103
亮哥讲电影解说_虎牙,http://tx.flv.huya.com/src/94525224-2705821608-11621415315170131968-986759016-10057-A-0-1.flv?wsSecret=6c725d2c7a8666460e4d47c69ff759f4&wsTime=610fc9e6&uid=0&seqid=16283382470039728&ctype=tars_mobile&ver=1&t=103
阿良说美剧解说_虎牙,http://txdirect.flv.huya.com/huyalive/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.flv?wsSecret=dca498d898efa433b14c9dcea724ea95&wsTime=610fc9e7&uid=0&seqid=16283382474133924&ctype=tars_mobile&ver=1&t=103
非凡武林解说_虎牙,http://tx.flv.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.flv?wsSecret=19b8d0ec551f25ceabb541c9468f2c6b&wsTime=610fc9e7&uid=0&seqid=16283382479175930&ctype=tars_mobile&ver=1&t=103
恐怖地带解说_虎牙,http://tx.flv.huya.com/src/1444492216-1444492216-6204046827046567936-4666044768-10057-A-0-1.flv?wsSecret=91f8543fcaebe46f8a309254c5a26572&wsTime=610fc9e7&uid=0&seqid=16283382483085478&ctype=tars_mobile&ver=1&t=103
越哥说电影解说_虎牙,http://tx.flv.huya.com/src/94525224-2700236716-11597428386678439936-2112795098-10057-A-0-1.flv?wsSecret=df853b6f93c3d1fc44adaee0c9aaee0a&wsTime=610fc9e8&uid=0&seqid=16283382486601248&ctype=tars_mobile&ver=1&t=103
李小哇絮叨叨解说_虎牙,http://txdirect.flv.huya.com/huyalive/1199515315044-1199515315044-5237452600151900160-2399030753544-10057-A-0-1.flv?wsSecret=36008c414fa40a6321f1ba9a88b352fd&wsTime=610fc9e8&uid=0&seqid=16283382490239086&ctype=tars_mobile&ver=1&t=103
吾聊电影解说_虎牙,http://txdirect.flv.huya.com/huyalive/94525224-2711961022-11647783897516736512-3195245956-10057-A-0-1.flv?wsSecret=a7a4912dbc88f380f668196f3b73b280&wsTime=610fc9e9&uid=0&seqid=16283382494063936&ctype=tars_mobile&ver=1&t=103
止戈电影解说_虎牙,http://txdirect.flv.huya.com/huyalive/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.flv?wsSecret=5fdaba115bdd80fd93a19ef7dd7b0796&wsTime=610fc9e9&uid=0&seqid=16283382497803934&ctype=tars_mobile&ver=1&t=103
小丑讲电影解说_虎牙,http://txdirect.flv.huya.com/src/1199511997436-1199511997436-5223203582290952192-2399024118328-10057-A-0-1.flv?wsSecret=5666e7891f7f7fcf832888b901741c4c&wsTime=610fc9e9&uid=0&seqid=16283382503468034&ctype=tars_mobile&ver=1&t=103
青年电影馆解说_虎牙,http://tx.flv.huya.com/src/1199532722561-1199532722561-5312217316371464192-2399065568578-10057-A-0-1.flv?wsSecret=2f5a4f555b8655b2931846065486c924&wsTime=610fc9ea&uid=0&seqid=16283382506846394&ctype=tars_mobile&ver=1&t=103
鱼丸说电影解说_虎牙,http://txdirect.flv.huya.com/huyalive/1444281068-1444281068-6203139953291952128-4657213132-10057-A-0-1.flv?wsSecret=9ab2f87e4795bb1bf79abb07fcd67270&wsTime=610fc9dc&uid=0&seqid=16283382509547964&ctype=tars_mobile&ver=1&t=103
熊妹撩电影解说_虎牙,http://tx.flv.huya.com/src/94525224-2703053314-11609525582974418944-239402834-10057-A-0-1.flv?wsSecret=ac492e435452129017eeeed948f12fdc&wsTime=610fc9eb&uid=0&seqid=16283382518004292&ctype=tars_mobile&ver=1&t=103

体育,#genre#
足球,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
篮球,http://223.110.241.137:6610/gitv/live1/G_LANQIU/G_LANQIU/.m3u8
篮球,http://stream1.jlntv.cn/lqpd/sd/live.m3u8
完美游戏,http://183.207.249.7/PLTV/3/224/3221225539/index.m3u8
PP体育1,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
新视觉台,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
劲爆体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
五星体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ssty/2300000/mnf.m3u8
新视觉,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8
超级体育,http://39.134.155.137/PLTV/88888888/224/3221225653/index.m3u8
超级体育1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225925/index.m3u8
超级体育,http://39.134.155.153/PLTV/88888888/224/3221225576/index.m3u8
ASTRO SPORT 2,http://50.7.161.82:8278/streams/d/Assp2/playlist.m3u8
ASTRO SPORT 2,http://50.7.161.82:8278/streams/d/assp2_pye/playlist.m3u8
ASTRO SPORT 4,http://50.7.161.82:8278/streams/d/assp4_pye/playlist.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228847/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228849/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228851/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228853/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228855/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228857/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228861/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228863/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228865/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228867/index.m3u8
足协乙级联赛,http://39.134.24.24/PLTV/88888888/224/3221225537/index.m3u8
足协乙级联赛,http://39.134.24.24/PLTV/88888888/224/3221225541/index.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w454258933.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8
WWE,http://50.7.161.82:8278/streams/d/wwe_pye/playlist.m3u8
北京冬奥纪实,http://39.135.138.58:18890/PLTV/88888910/224/3221225676/index.m3u8
新视觉HD,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/2300000/mnf.m3u8
NewTV,#genre#
NewTV爱情喜剧,http://183.207.248.71:80/cntv/live1/n-aiqingxj/n-aiqingxj
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV爱情喜剧HD,http://39.134.155.141/PLTV/88888888/224/3221225564/index.m3u8
NewTV超级电视剧HD,http://39.134.155.135/PLTV/88888888/224/3221225514/index.m3u8
NewTV超级电影HD,http://117.136.154.98/PLTV/88888888/224/3221225513/index.m3u8
NewTV超级体育FHD,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225620/index.m3u8
NewTV超级综艺HD,http://39.134.155.139/PLTV/88888888/224/3221225593/index.m3u8
NewTV潮妈辣婆,http://183.207.248.71:80/cntv/live1/n-cmlapo/n-cmlapo
NewTV潮妈辣婆HD,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
NewTV黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
NewTV东北热剧FHD,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV动画王国,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
NewTV动作电影,http://183.207.248.71:80/cntv/live1/n-dongzuody/n-dongzuody
NewTV动作电影,http://39.134.155.161/PLTV/88888888/224/3221225673/index.m3u8
NewTV古装剧场,http://183.207.248.71:80/cntv/live1/n-guzhuangjc/n-guzhuangjc
NewTV古装剧场HD,http://39.134.155.183/PLTV/88888888/224/3221225571/index.m3u8
NewTV海外剧场HD,http://39.134.155.137/PLTV/88888888/224/3221225579/index.m3u8
NewTV黑莓电影,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-Supermovie/HD-8000k-1080P-Supermovie
NewTV黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV黑莓电影,http://117.136.154.86/PLTV/88888888/224/3221225557/index.m3u8
NewTV黑莓动画,http://183.207.248.71:80/cntv/live1/donghuawg/donghuawg
NewTV黑莓动画,http://39.134.155.147/PLTV/88888888/224/3221225671/index.m3u8
NewTV家庭剧场,http://183.207.248.71:80/cntv/live1/n-jiatingjc/n-jiatingjc
NewTV健康有约,http://183.207.248.71:80/cntv/live1/n-ljiankangyouyue/n-ljiankangyouyue
NewTV金牌综艺,http://183.207.248.71:80/cntv/live1/n-saishijx/n-saishijx
NewTV金牌综艺HD,http://117.136.154.98/PLTV/88888888/224/3221225572/index.m3u8
NewTV惊悚电影,http://183.207.248.71:80/cntv/live1/n-jingsongxy/n-jingsongxy
NewTV惊悚悬疑HD,http://117.136.154.98/PLTV/88888888/224/3221225569/index.m3u8
NewTV精品大剧,http://183.207.248.71:80/cntv/live1/n-jdaju/n-jdaju
NewTV精品大剧HD,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://183.207.248.71:80/cntv/live1/n-jingpinjl/n-jingpinjl
NewTV精品纪录HD,http://39.134.155.147/PLTV/88888888/224/3221225668/index.m3u8
NewTV精品体育,http://183.207.248.71:80/cntv/live1/n-jtiyu/n-jtiyu
NewTV精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV精品体育HD,http://117.136.154.98/PLTV/88888888/224/3221225555/index.m3u8
NewTV精品综合,http://183.207.248.71:80/cntv/live1/n-mingxingdp/n-mingxingdp
NewTV军旅剧场,http://183.207.248.71:80/cntv/live1/n-junlvjc/n-junlvjc
NewTV军旅剧场HD,http://39.134.155.133/PLTV/88888888/224/3221225573/index.m3u8
NewTV军事评论,http://183.207.248.71:80/cntv/live1/n-junshipl/n-junshipl
NewTV军事评论HD,http://39.134.155.213/PLTV/88888888/224/3221225587/index.m3u8
NewTV明星大片HD,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV农业致富,http://183.207.248.71:80/cntv/live1/n-nongyezf/n-nongyezf
NewTV农业致富HD,http://39.134.155.163/PLTV/88888888/224/3221225568/index.m3u8
NewTV世界搏击,http://183.207.248.71:80/cntv/live1/n-bokesen/n-bokesen
NewTV武搏世界HD,http://39.134.155.191/PLTV/88888888/224/3221225560/index.m3u8
NewTV炫舞未来,http://183.207.248.71:80/cntv/live1/HD-4000k-1080P-xwwl/HD-4000k-1080P-xwwl
NewTV炫舞未来HD,http://39.134.155.149/PLTV/88888888/224/3221225558/index.m3u8
NewTV怡伴健康HD,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV中国功夫,http://183.207.248.71:80/cntv/live1/n-gzkongfu/n-gzkongfu
NewTV中国功夫HD,http://39.134.155.169/PLTV/88888888/224/3221225585/index.m3u8

咪咕直播,#genre#
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225773/index.m3u8
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225775/index.m3u8
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225777/index.m3u8
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225779/index.m3u8
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225785/index.m3u8
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225787/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225549/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225589/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225593/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225595/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225599/index.m3u8
咪咕视频,http://39.134.24.24/PLTV/88888888/224/3221225601/index.m3u8
SiTV,#genre#
SiTV东方财经,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
SiTV动漫秀场,http://117.136.154.94/PLTV/88888888/224/3221225845/index.m3u8
SiTV动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV法治天地,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
SiTV欢笑剧场,http://117.136.154.98/PLTV/88888888/224/3221225822/index.m3u8
SiTV欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV极速汽车,http://117.136.154.86/PLTV/88888888/224/3221225847/index.m3u8
SiTV极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV金色频道,http://140.207.241.2:8080/live/program/live/jingsepd/1300000/mnf.m3u8
SiTV劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
SiTV魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV七彩戏剧,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
SiTV全纪实,http://117.136.154.72/PLTV/88888888/224/3221225842/index.m3u8
SiTV全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
SiTV生活时尚,http://117.136.154.74/PLTV/88888888/224/3221225838/index.m3u8
SiTV生活时尚,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
SiTV新视觉,http://140.207.241.2:8080/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV幸福彩,http://140.207.241.2:8080/live/program/live/xfchd/4000000/mnf.m3u8
SiTV游戏风云,http://117.136.154.86/PLTV/88888888/224/3221225840/index.m3u8
SiTV游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8


全球音乐,#genre#
1 Music Channel[1024*576],https://edge126.rcs-rds.ro/utvedge/musicchannelhq.stream/playlist.m3u8
1Music Channel Hungary[1047*576],http://1music.hu/1music.m3u8
1muz.com HD[1280*720],http://hz1.teleport.cc/HLS/HD.m3u8
4FUN TV Polonia[1024*576],https://stream.4fun.tv:8888/hls/4f_high/index.m3u8
9 ВОЛНА[1280*720],http://acbtv.vintera.tv:8081/acbtv/acbtv_stream/chunks.m3u8
30A Music[1280*720],https://30a-tv.com/music.m3u8
91 NRJ MUSIC[1280*720],http://tv.nrg91.gr:1935/onweb/live/master.m3u8
100% Viva[1920*1080],https://hls.myvideocontent.ru/hls2/vivarussia/index.m3u8
ACB TV[1280*720],http://acbtv.vintera.tv:8081/acbtv/acbtv_stream/playlist.m3u8
Afrobeats[852*480],https://stream.ecable.tv/afrobeats/index.m3u8
Alb MUSIC[1280*720],http://albmusic.dyndns.tv:1935/albuk/albmus.stream/playlist.m3u8
Arancia Television[1280*720],https://stream3.xdevel.com/video0s975447-164/stream/playlist.m3u8
Balkanika Music TV[480*270],rtsp://stream.teracomm.bg/balkanika
Baraza TV[1920*1080],https://eco.streams.ovh:443/BarazaTV/BarazaTV/playlist.m3u8
Baraza TV Greek Music Hits[1920*1080],https://eco.streams.ovh/BarazaTV/BarazarazaTV/BarazaTV/playlist.m3u8
BellaEMonella Tv[1920*1080],https://58d921499d3d3.streamlock.net/RadioBelllaemonellaTV/livestream/playlist.m3u8
Bella Radio Tv[1920*1080],https://server.bellaradio.it:1443/live/bellaradiotv/playlist.m3u8
BN Music[640*360],https://cdn1.mobiletv.bg/T5/bn_music/bn_music_794613_850k.m3u8
Bonce TV[853*480],https://seswa.bonce.tv/hls/bonceswa.m3u8
BSO Channel[1920*1080],https://57068da1deb21.streamlock.net/bwr/bwr/playlist.m3u8
Canal 3 Trelew[1280*720],https://panel.dattalive.com/8034/8034/playlist.m3u8
CannaliMusic[1280*720],https://live.streams.ovh:443/cannali/cannali/playlist.m3u8
CITY TV[1024*576],https://tv.city.bg/play/tshls/citytv/3.m3u8
CMC - California[1280*720],https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/chunklist.m3u8
CMC - Country[1280*720],https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMCU-92/playlist.m3u8
Colosal Tv HD[1280*720],http://tv.ticosmedia.com:1935/COLOSAL/COLOSAL/playlist.m3u8
Company TV[1280*720],http://wma10.fluidstream.net/CompanyTV/_definst_/mp4:livestream_720p/playlist.m3u8
Credo TV[1280*720],http://cdn.credonet.tv:1935/ctv/smil:livecredo.smil/playlist.m3u8
Страна FM[1280*720],http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
CZworka[1920*1080],https://stream14.polskieradio.pl/pr4_video/video_pr4.stream/playlist.m3u8
DanceStar TV[1280*720],https://vcndstv.teleosmedia.com/stream/dstv/dstv/playlist.m3u8
Desi Channel[720*400],https://live.wmncdn.net/desichannel/7e2dd0aed46b70a5c77f4affdb702e4b.sdp/mono.m3u8
Deutsches Musik Fernsehen.TV[1280*720],https://tv.artcom-venture.de/dmf/tv_720.m3u8
Dijlah Tarab[1920*1080],https://ghaasiflu.online/tarab/index.m3u8
Ditty TV[1280*720],https://azroe0x-lh.akamaihd.net/i/test_1@775856/master.m3u8
EBC1 TV[1280*720],https://vsn1-cdn-phx.icastcenter.com/EBC1/EBC1/playlist.m3u8
Eibiza-tv Maxximixx[1920*1080],https://tv.everestcast.com:3170/stream/play.m3u8
Euro Indie Music Chart TV[640*360],http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
Fox News Radio[320*192],http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
Ganje Hozoor[1280*720],https://topfi.ios.internapcdn.net/topfi/live_1/Test/Test.m3u8
Generations TV[1024*576],https://edge8.vedge.infomaniak.com/livecast/ik:generation-tv/chunklist_w1661378677.m3u8
Gem 24B[960*540],https://d2e40kvaojifd6.cloudfront.net/stream/24b/playlist.m3u8
Gem AZ[960*540],https://d2e40kvaojifd6.cloudfront.net/stream/gem_az/playlist.m3u8
Gem Latino[960*540],https://d2e40kvaojifd6.cloudfront.net/stream/gem_latino/playlist.m3u8
Gem Mifa[960*540],https://d2e40kvaojifd6.cloudfront.net/stream/mifa/playlist.m3u8
GO-RTV[1280*720],http://593aed234297b.streamlock.net:1935/gotvsjoerd/gotvsjoerd/playlist.m3u8
Groovy Catch[1280*720],http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8
HIT FM (Ru)[1280*720],http://hithd.camsh.orsk.ru/hls/hithd.m3u8
Hit Music Hungary[853*480],http://hitmusic.hu/hitmusic.m3u8
H!t Music Channel Romania[1024*576],https://edge126.rcs-rds.ro/utvedge/musicchannelhq.stream/index.m3u8
Новое[1920*1080],https://hls-video01.cdnvideo.ru/video01/smil:video01.smil/playlist.m3u8
Jawhara FM Studio[1280*720],https://streaming.toutech.net/live/jfm/index.m3u8
Jhanjar Music[1280*720],http://159.203.9.134/hls/jhanjar_music/jhanjar_music.m3u8
